customer_id,age,gender,country,city,customer_segment,membership_level,signup_date,total_previous_rentals
C005595,20,Female,Francia,Paris,Regular,Standard,2023-04-25,9
C005596,21,Male,España,Madrid,Occasional,Standard,2019-06-29,6
C005597,28,Male,España,Granada,Regular,Standard,2023-09-30,8
C005598,53,Female,Alemania,Hamburg,Occasional,Basic,2018-06-27,5
C005599,57,Female,España,Málaga,Occasional,Standard,2018-05-11,3
C005600,21,Female,Italia,Bologna,Regular,Standard,2018-10-03,12
C005601,50,Male,Francia,Marseille,Frequent,Standard,2017-12-22,40
C005602,18,Female,España,Barcelona,Occasional,Premium,2025-06-05,2
C005603,46,Female,España,Zaragoza,Frequent,Premium,2018-09-24,41
C005604,32,Male,Alemania,Frankfurt,Frequent,Premium,2020-12-31,40
C005605,18,Male,España,Madrid,Occasional,Standard,2022-07-18,3
C005606,25,Male,España,Zaragoza,Occasional,Standard,2019-12-23,2
C005607,31,Male,Países Bajos,Rotterdam,Regular,Standard,2018-02-14,14
C005608,44,Female,Países Bajos,Rotterdam,Regular,Standard,2022-11-26,8
C005609,38,Male,Bélgica,Antwerpen,Occasional,Basic,2025-01-28,3
C005610,37,Male,Portugal,Braga,Regular,Premium,2020-08-28,13
C005611,35,Male,Francia,Annecy,Regular,Basic,2022-04-01,17
C005612,51,Male,Francia,Chamonix,Regular,Standard,2025-02-16,3
C005613,25,Female,España,Madrid,Regular,Gold,2024-08-29,6
C005614,45,Female,España,Málaga,Occasional,Basic,2020-02-05,4
C005615,69,Male,Francia,Chamonix,Occasional,Basic,2024-12-12,0
C005616,45,Male,Bélgica,Brugge,Occasional,Basic,2018-10-18,4
C005617,45,Female,Francia,Toulouse,Frequent,Premium,2023-04-18,30
C005618,30,Male,Francia,Chamonix,Frequent,Premium,2022-11-01,28
C005619,65,Male,Países Bajos,Eindhoven,Regular,Premium,2025-02-15,5
C005620,28,Male,Alemania,Hamburg,Occasional,Basic,2023-12-27,1
C005621,37,Female,Italia,Firenze,Regular,Standard,2020-12-06,11
C005622,18,Female,Italia,Bologna,Occasional,Basic,2025-05-09,1
C005623,30,Female,Alemania,Berlin,Occasional,Basic,2022-04-14,5
C005624,48,Male,Francia,Nice,Occasional,Basic,2025-01-17,1
C005625,36,Male,España,Valencia,Frequent,Premium,2020-07-10,44
C005626,52,Male,España,Málaga,Occasional,Standard,2020-07-12,5
C005627,41,Male,Alemania,Berlin,Regular,Basic,2023-09-18,8
C005628,44,Male,Portugal,Coimbra,VIP,Gold,2020-02-19,100
C005629,51,Female,Francia,Nice,Regular,Standard,2025-04-28,5
C005630,18,Female,Alemania,Frankfurt,Occasional,Basic,2025-07-13,1
C005631,49,Female,Francia,Chamonix,Frequent,Premium,2018-05-13,41
C005632,33,Female,Alemania,Berlin,Regular,Basic,2019-12-24,5
C005633,32,Female,Países Bajos,Den Haag,Occasional,Basic,2024-02-10,5
C005634,24,Male,Alemania,Garmisch,Regular,Standard,2021-03-18,9
C005635,44,Female,Países Bajos,Den Haag,Frequent,Gold,2025-10-11,12
C005636,40,Male,Francia,Chamonix,Occasional,Basic,2017-12-06,2
C005637,49,Male,Italia,Torino,Regular,Standard,2020-09-10,16
C005638,18,Female,Portugal,Coimbra,Occasional,Basic,2023-02-18,2
C005639,52,Female,Alemania,Hamburg,Occasional,Basic,2026-05-13,0
C005640,44,Female,Italia,Venezia,Regular,Standard,2022-05-29,14
C005641,26,Female,Alemania,Köln,Occasional,Basic,2022-08-13,4
C005642,51,Female,Países Bajos,Rotterdam,Occasional,Basic,2018-10-17,1
C005643,43,Male,Alemania,München,Occasional,Basic,2026-03-19,1
C005644,21,Female,Italia,Cortina,Occasional,Standard,2019-07-19,3
C005645,40,Male,España,Zaragoza,Occasional,Basic,2020-06-16,1
C005646,18,Male,Países Bajos,Den Haag,Regular,Premium,2019-02-05,11
C005647,46,Female,Bélgica,Liège,Occasional,Premium,2021-11-13,2
C005648,29,Female,España,Bilbao,Occasional,Basic,2024-02-16,2
C005649,18,Male,Bélgica,Antwerpen,Frequent,Standard,2022-09-09,39
C005650,18,Female,Francia,Lyon,VIP,Premium,2023-08-27,55
C005651,41,Male,Países Bajos,Rotterdam,Occasional,Basic,2025-11-11,2
C005652,36,Female,Alemania,Köln,Occasional,Basic,2022-08-27,2
C005653,33,Female,España,Bilbao,Occasional,Standard,2020-06-16,2
C005654,41,Male,España,Sevilla,Occasional,Basic,2020-02-13,1
C005655,38,Female,Alemania,Frankfurt,Occasional,Basic,2020-02-05,3
C005656,47,Female,Francia,Chamonix,Frequent,Standard,2020-06-20,38
C005657,37,Female,Francia,Annecy,Regular,Basic,2019-05-04,13
C005658,31,Female,Italia,Venezia,Occasional,Basic,2023-07-11,1
C005659,32,Male,Italia,Roma,VIP,Premium,2018-01-17,82
C005660,40,Female,España,Málaga,Occasional,Standard,2019-12-25,4
C005661,44,Female,Países Bajos,Utrecht,Occasional,Basic,2022-11-11,3
C005662,30,Female , España,Sevilla,Occasional,Basic,2018-04-25,6
C005663,31,Male,Italia,Napoli,Occasional,Basic,2022-05-13,4
C005664,41,Male,Italia,Firenze,Frequent,Standard,2023-06-26,37
C005665,42,Female,Países Bajos,Utrecht,Occasional,Standard,2021-10-04,3
C005666,25,Female,Francia,Annecy,Regular,Standard,2026-02-18,4
C005667,21,Female,Alemania,Berlin,Occasional,Basic,2025-06-29,0
C005668,38,Female,Alemania,Frankfurt,Frequent,Premium,2017-08-31,49
C005669,44,Female,Italia,Roma,Regular,Standard,2022-04-17,9
C005670,41,Male,Italia,Torino,Occasional,Basic,2026-02-16,0
C005671,19,Female,Países Bajos,Groningen,Occasional,Basic,2024-05-15,3
C005672,42,Female,Portugal,Coimbra,Frequent,Standard,2020-09-25,54
C005673,49,Female,Países Bajos,Den Haag,Regular,Premium,2020-06-11,18
C005674,32,Male,Bélgica,Liège,Occasional,Basic,2023-03-09,1
C005675,29,Male,Italia,Napoli,Frequent,Premium,2021-12-04,37
C005676,53,Male,Portugal,Coimbra,Occasional,Basic,2020-04-23,4
C005677,51,Male,Italia,Cortina,Occasional,Standard,2022-08-27,0
C005678,25,Male,Países Bajos,Eindhoven,Regular,Standard,2019-10-19,16
C005679,40,Female,España,Zaragoza,Occasional,Basic,2019-10-25,2
C005680,23,Male,Italia,Torino,Occasional,Basic,2026-05-01,1
C005681,43,Male,Francia,Bordeaux,Occasional,Basic,2022-06-17,1
C005682,31,Female,Francia,Marseille,Occasional,Basic,2026-04-10,0
C005683,25,Female,Portugal,Porto,Occasional,Standard,2022-01-11,2
C005684,19,Female,Alemania,Hamburg,Occasional,Standard,2018-09-30,6
C005685,54,Male,Francia,Nice,VIP,Gold,2024-05-25,44
C005686,31,Female,Países Bajos,Eindhoven,Regular,Basic,2021-02-16,12
C005687,78,Male,España,Bilbao,Occasional,Standard,2018-05-01,1
C005688,56,Male,Países Bajos,Utrecht,Occasional,Premium,2026-03-31,1
C005689,54,Male,Italia,Milano,Regular,Premium,2018-12-07,14
C005690,18,Female,España,Sevilla,Occasional,Basic,2019-11-18,1
C005691,36,Female,Francia,Nice,Occasional,Standard,2022-06-26,1
C005692,18,Male,Portugal,Braga,Regular,Basic,2020-09-27,19
C005693,44,Male,España,Bilbao,Occasional,Standard,2021-03-28,5
C005694,37,Female,España,Granada,Regular,Standard,2022-05-24,11
C005695,57,Female,Países Bajos,Amsterdam,Frequent,Standard,2018-03-24,37
C005696,24,Female,Países Bajos,Groningen,Frequent,Standard,2019-12-01,39
C005697,44,Female,Países Bajos,Eindhoven,Occasional,Basic,2023-09-09,3
C005698,38,Male,Alemania,Hamburg,Occasional,Standard,2019-07-08,5
C005699,37,Female,Países Bajos,Rotterdam,Occasional,Basic,2024-03-26,2
C005700,48,Female,Italia,Roma,Regular,Standard,2025-12-28,2
C005701,44,Other,Italia,Torino,Frequent,Premium,2017-11-02,41
C005702,49,Female,España,Barcelona,Frequent,Standard,2021-10-06,46
C005703,45,Female,España,Barcelona,Occasional,Basic,2019-07-07,3
C005704,42,Other,España,Valencia,Frequent,Premium,2022-03-30,33
C005705,28,Female,España,Valencia,Regular,Standard,2018-10-01,11
C005706,33,Female,Italia,Torino,Frequent,Premium,2026-02-25,8
C005707,24,Female,Portugal,Braga,Regular,Gold,2022-08-06,12
C005708,34,Female,Alemania,Garmisch,Occasional,Basic,2019-03-30,2
C005709,43,Male,Francia,Marseille,Occasional,Basic,2022-07-28,2
C005710,19,Male,Portugal,Porto,VIP,Gold,2026-06-10,31
C005711,48,Female,Países Bajos,Utrecht,Occasional,Standard,2023-09-14,2
C005712,34,Female,España,Barcelona,Occasional,Basic,2023-07-05,2
C005713,36,Male,Alemania,Berlin,Occasional,Basic,2017-08-20,7
C005714,37,Female,Alemania,Frankfurt,Occasional,Standard,2020-03-14,0
C005715,40,Male,Países Bajos,Eindhoven,Frequent,Premium,2024-02-04,18
C005716,18,Female,España,Bilbao,Occasional,Basic,2023-06-21,2
C005717,36,Other,Países Bajos,Rotterdam,Occasional,Basic,2021-08-03,3
C005718,28,Female,Alemania,Berlin,Regular,Standard,2020-09-12,12
C005719,34,Male,Alemania,München,Regular,Standard,2019-12-07,13
C005720,47,Female,Portugal,Faro,Occasional,Standard,2021-01-02,4
C005721,31,Female,España,Zaragoza,Occasional,Premium,2019-02-01,6
C005722,27,Male,Alemania,Frankfurt,Occasional,Basic,2019-11-22,5
C005723,42,Female,Países Bajos,Rotterdam,Occasional,Premium,2023-10-03,0
C005724,22,Male,Alemania,Köln,Occasional,Premium,2022-08-05,3
C005725,53,Female,Francia,Toulouse,Occasional,Basic,2023-06-24,2
C005726,63,Female,España,Granada,Regular,Standard,2017-08-17,12
C005727,20,Female,España,Zaragoza,Frequent,Gold,2025-01-15,7
C005728,46,Male,Portugal,Coimbra,Frequent,Standard,2022-01-28,45
C005729,57,Male,Francia,Toulouse,Occasional,Standard,2025-11-22,1
C005730,31,Male,Francia,Lyon,Occasional,Standard,2023-06-12,1
C005731,30,Male,Bélgica,Bruxelles,VIP,Premium,2022-04-14,98
C005732,30,Male,Países Bajos,Groningen,Regular,Standard,2018-10-08,14
C005733,54,Female,Italia,Torino,Regular,Standard,2018-06-27,16
C005734,55, Female,PAÍSES BAJOS,Rotterdam,Occasional,Standard,2024-04-17,2
C005735,34,Male,Francia,Paris,Occasional,Basic,2020-10-20,2
C005736,57,Male,Bélgica,Brugge,Regular,Basic,2017-11-19,14
C005737,22,Male,Países Bajos,Rotterdam,Regular,Premium,2023-02-05,14
C005738,44,Female,Francia,Lyon,Occasional,Standard,2023-07-08,3
C005739,26,Male,Italia,Napoli,VIP,Premium,2021-11-28,90
C005740,40,Male,Portugal,Braga,Regular,Standard,2019-01-01,8
C005741,33,Male,Alemania,Köln,Regular,Premium,2024-09-30,8
C005742,24,Male,Países Bajos,Utrecht,Occasional,Basic,2025-03-13,3
C005743,42, Male,francia,Annecy,Regular,Standard,2019-09-21,11
C005744,22,Female,Países Bajos,Eindhoven,Regular,Premium,2020-09-19,10
C005745,47,Male,Bélgica,Gent,Occasional,Standard,2022-03-15,1
C005746,47,Other,Países Bajos,Groningen,Regular,Standard,2024-07-02,5
C005747,39,Female,Bélgica,Brugge,Regular,Gold,2022-06-12,15
C005748,34,Male,Alemania,Hamburg,Frequent,Standard,2020-06-29,43
C005749,47,Male,Francia,Annecy,Occasional,Basic,2018-07-12,5
C005750,48,Male,Portugal,Porto,Frequent,Standard,2020-12-19,43
C005751,31,Male,Bélgica,Brugge,Occasional,Standard,2025-12-31,0
C005752,40,Male,España,Sevilla,Occasional,Standard,2017-12-30,1
C005753,32,Female,Francia,Paris,Occasional,Basic,2018-09-20,3
C005754,43,Male,Italia,Torino,Occasional,Basic,2026-01-14,2
C005755,28,Male,Portugal,Coimbra,Occasional,Basic,2017-11-27,3
C005756,40,Male,Alemania,Köln,Occasional,Basic,2017-11-13,4
C005757,36,Female,Francia,Nice,Regular,Premium,2022-05-16,12
C005758,49,Male,Países Bajos,Amsterdam,Occasional,Premium,2018-11-12,0
C005759,30,Female,España,Zaragoza,VIP,Gold,2019-07-12,99
C005760,41,Female,Países Bajos,Amsterdam,Occasional,Standard,2021-04-19,4
C005761,32,Male,Portugal,Lisboa,Regular,Standard,2023-11-04,9
C005762,18,Female,España,Barcelona,Frequent,Gold,2021-09-07,49
C005763,34, Female,Alemania,Garmisch,Frequent,Premium,2021-10-04,38
C005764,46,Female,Países Bajos,Amsterdam,Regular,Standard,2021-09-26,7
C005765,46,Female,España,Granada,Regular,Standard,2021-10-23,10
C005766,29,Male,Francia,Chamonix,Occasional,Standard,2021-05-05,2
C005767,50,Female,Bélgica,Brugge,Occasional,Standard,2025-02-16,0
C005768,54,Female,Alemania,Köln,Occasional,Basic,2022-05-29,2
C005769,25,Other,Portugal,Braga,Occasional,Basic,2019-04-09,5
C005770,39,Female,España,Málaga,Occasional,Basic,2019-12-20,5
C005771,51,Female,Alemania,Köln,Occasional,Basic,2023-10-23,2
C005772,54,Male,Alemania,Berlin,Frequent,Gold,2023-09-21,26
C005773,40,Male,Italia,Bologna,Frequent,Gold,2021-02-12,45
C005774,52,Male,Italia,Milano,Frequent,Gold,2018-10-06,39
C005775,54,Male,Francia,Toulouse,Regular,Basic,2024-09-27,4
C005776,45,Male,España,Valencia,Occasional,Standard,2024-08-17,0
C005777,34,Female,Italia,Torino,Occasional,Standard,2020-04-11,7
C005778,42,Female,Alemania,München,Regular,Basic,2022-07-01,11
C005779,29,Female,Portugal,Porto,Regular,Basic,2021-07-17,13
C005780,29,Male,Países Bajos,Amsterdam,Occasional,Basic,2021-03-29,5
C005781,18,Male,Francia,Lyon,Occasional,Basic,2019-04-10,1
C005782,49,Male,Francia,Toulouse,Occasional,Basic,2022-09-28,1
C005783,51,Male,Portugal,Braga,Occasional,Standard,2025-01-09,1
C005784,18,Female,Francia,Chamonix,Occasional,Standard,2025-12-01,0
C005785,31,Female,España,Granada,Occasional,Basic,2022-04-25,5
C005786,30,Female,Países Bajos,Den Haag,Regular,Basic,2019-09-19,10
C005787,44,Male,Países Bajos,Eindhoven,VIP,Gold,2026-02-09,33
C005788,37,Female,Portugal,Faro,Regular,Standard,2024-08-25,3
C005789,46,Female,Francia,Annecy,Regular,Premium,2024-06-27,2
C005790,38,Female,España,Zaragoza,Frequent,Standard,2025-01-10,9
C005791,41,Female,Italia,Cortina,Occasional,Standard,2021-02-01,2
C005792,38,Male,España,Bilbao,Regular,Basic,2018-12-08,12
C005793,53,Male,Francia,Nice,Occasional,Standard,2020-08-30,2
C005794,25,Female,Francia,Annecy,Regular,Standard,2022-05-17,16
C005795,28,Other,Alemania,Garmisch,Occasional,Basic,2025-08-18,2
C005796,26,Female,España,Zaragoza,Frequent,Premium,2023-11-26,27
C005797,43,Female,Bélgica,Bruxelles,VIP,Gold,2020-05-05,101
C005798,18,Female,Francia,Bordeaux,Occasional,Standard,2024-03-30,1
C005799,18,Female,Italia,Firenze,Occasional,Basic,2018-09-02,5
C005800,46,Female,Italia,Torino,Occasional,Standard,2021-06-22,2
C005801,20,Female,Italia,Cortina,Regular,Gold,2019-10-08,24
C005802,26,Male,Francia,Lyon,Regular,Standard,2023-08-18,7
C005803,20,Male,Alemania,Berlin,Occasional,Standard,2019-07-08,5
C005804,28,Female,Países Bajos,Groningen,Frequent,Standard,2024-01-17,20
C005805,76,Female,Alemania,Garmisch,Occasional,Basic,2025-02-27,2
C005806,33,Female,Italia,Venezia,Occasional,Basic,2017-11-26,4
C005807,37,Male,España,Sevilla,Occasional,Standard,2020-07-22,5
C005808,24,Male,Portugal,Lisboa,Regular,Standard,2024-07-12,4
C005809,36,Male,Países Bajos,Eindhoven,Occasional,Basic,2026-05-09,1
C005810,50,Female,Bélgica,Gent,Occasional,Basic,2026-03-13,0
C005811,39,Female,Francia,Marseille,Occasional,Basic,2018-02-24,5
C005812,64,Male,Italia,Firenze,Frequent,Premium,2019-10-31,46
C005813,27,Male,España,Málaga,Regular,Standard,2025-06-20,2
C005814,18,Female,España,Barcelona,Frequent,Premium,2021-11-07,38
C005815,43,Female,Bélgica,Gent,Regular,Standard,2018-01-09,17
C005816,43,Male,Francia,Lyon,Regular,Standard,2018-12-21,10
C005817,38,Female,España,Málaga,Occasional,Basic,2022-12-26,3
C005818,20,Male,Italia,Napoli,Regular,Standard,2026-05-13,2
C005819,30,Female,España,Granada,Occasional,Standard,2022-10-26,4
C005820,40,Female,Francia,Marseille,Occasional,Basic,2019-10-31,1
C005821,41,Male,España,Valencia,Occasional,Standard,2018-06-29,4
C005822,46,Female,Países Bajos,Den Haag,Occasional,Standard,2025-01-17,1
C005823,25,Male,Portugal,Lisboa,Frequent,Gold,2018-05-03,39
C005824,18,Male,Italia,Venezia,VIP,Premium,2020-01-09,76
C005825,35,Male,Portugal,Coimbra,Regular,Premium,2025-11-11,4
C005826,46,Female,Francia,Annecy,Occasional,Standard,2023-05-24,2
C005827,20,Female,Francia,Bordeaux,Frequent,Premium,2026-05-07,10
C005828,58,Female,Alemania,München,Regular,Standard,2019-09-02,15
C005829,33,Male,Francia,Toulouse,Occasional,Basic,2019-08-23,3
C005830,52,Female,España,Zaragoza,Regular,Gold,2024-04-10,13
C005831,61,Female,España,Bilbao,Regular,Standard,2019-02-09,11
C005832,18,Female,Francia,Marseille,Occasional,Basic,2020-08-16,2
C005833,44,Other,Italia,Napoli,Regular,Basic,2024-08-31,3
C005834,61,Male,Portugal,Coimbra,Regular,Premium,2022-06-27,10
C005835,32,Male,Portugal,Faro,Occasional,Standard,2018-02-15,5
C005836,63,Male,Francia,Chamonix,Occasional,Basic,2019-04-13,2
C005837,50,MALE,Francia ,Lyon,Regular,Premium,2025-04-30,3
C005838,33,Female,Italia,Torino,Regular,Basic,2024-10-19,4
C005839,37,Female,Francia,Lyon,VIP,Premium,2018-09-17,92
C005840,18,Female,Países Bajos,Groningen,Frequent,Premium,2025-12-18,12
C005841,29,Male,Francia,Bordeaux,Regular,Basic,2023-11-03,10
C005842,46,Female,España,Sevilla,Regular,Standard,2021-05-27,13
C005843,34,Male,Países Bajos,Utrecht,Regular,Premium,2022-01-13,17
C005844,42,Male,Bélgica,Gent,Regular,Premium,2023-10-12,5
C005845,53,Female,España,Zaragoza,Occasional,Basic,2024-09-10,0
C005846,52,Male,España,Valencia,Regular,Standard,2024-08-03,7
C005847,43,Female,Alemania,Köln,Regular,Premium,2019-11-25,10
C005848,30,Female,Francia,Chamonix,Regular,Basic,2024-05-13,6
C005849,40,Male,Francia,Toulouse,Frequent,Premium,2018-04-06,44
C005850,41,Male,Bélgica,Brugge,Regular,Standard,2022-05-14,16
C005851,29,Male,España,Madrid,Occasional,Standard,2020-12-31,8
C005852,42,Male,Alemania,München,Occasional,Standard,2026-02-08,0
C005853,27,Female,España,Madrid,Occasional,Basic,2023-08-01,0
C005854,37,Female,Italia,Cortina,Occasional,Basic,2022-11-27,1
C005855,30,Female,Francia,Annecy,Occasional,Basic,2024-05-01,1
C005856,31,Male,Bélgica,Gent,Occasional,Basic,2024-10-30,1
C005857,49,Male,Alemania,Garmisch,Occasional,Basic,2019-10-20,4
C005858,49,Female, Portugal,Braga,Occasional,Premium,2021-12-08,8
C005859,35,Other,España,Valencia,Regular,Premium,2018-09-22,7
C005860,54,Female,Alemania,Köln,Regular,Basic,2019-02-09,17
C005861,47,Male,Países Bajos,Groningen,Occasional,Standard,2025-02-10,0
C005862,45,Female,Países Bajos,Groningen,Occasional,Standard,2022-12-16,3
C005863,37,Female,Bélgica,Bruxelles,Occasional,Basic,2025-05-31,2
C005864,46,Female,Italia,Cortina,Occasional,Standard,2024-02-14,0
C005865,32,Male,Países Bajos,Rotterdam,Occasional,Basic,2021-07-01,1
C005866,40,FEMALE,Portugal,Braga,Occasional,Standard,2025-04-24,0
C005867,54,Male,Países Bajos,Den Haag,Occasional,Basic,2017-10-28,4
C005868,50,Male,Francia,Nice,VIP,Gold,2020-06-14,80
C005869,30,Female,España,Barcelona,Regular,Basic,2023-11-21,7
C005870,52,Male,Alemania,München,Frequent,Premium,2023-09-19,20
C005871,22,Other,Italia,Cortina,Occasional,Basic,2019-11-18,3
C005872,37,Female,Italia,Bologna,Occasional,Basic,2022-04-15,1
C005873,52,Male,Países Bajos,Eindhoven,Frequent,Standard,2023-04-08,26
C005874,27,Female,Portugal,Porto,Occasional,Basic,2018-07-13,2
C005875,42,Other,Italia,Firenze,Regular,Standard,2023-12-28,6
C005876,44,Male,Bélgica,Brugge,VIP,Premium,2025-02-13,39
C005877,54,Male,Bélgica,Brugge,Regular,Premium,2018-07-07,8
C005878,31,Male,Italia,Milano,Occasional,Basic,2021-08-22,0
C005879,49,Other,Portugal,Faro,Regular,Gold,2022-07-27,9
C005880,28,Male,España,Barcelona,Occasional,Standard,2017-11-08,2
C005881,33,Female,Portugal,Faro,Occasional,Standard,2021-08-27,1
C005882,38,Male,Italia,Roma,Occasional,Basic,2018-04-23,2
C005883,36,Male,España,Granada,Frequent,Premium,2020-04-30,39
C005884,50,Female,Portugal,Lisboa,Regular,Standard,2021-08-30,18
C005885,69,Male,Alemania,Garmisch,Occasional,Standard,2019-12-30,0
C005886,38,Male,Bélgica,Liège,Occasional,Basic,2021-08-18,2
C005887,38,Female,Francia,Lyon,Regular,Standard,2022-09-24,12
C005888,60,Female,Francia,Nice,Frequent,Standard,2018-07-25,37
C005889,69,Female,España,Zaragoza,Occasional,Standard,2018-10-04,1
C005890,36,Female,Bélgica,Brugge,Occasional,Basic,2019-06-01,3
C005891,42,Male,Países Bajos,Den Haag,Frequent,Premium,2021-04-04,51
C005892,20,Female,España,Valencia,Frequent,Standard,2023-07-13,21
C005893,28,Female,Portugal,Coimbra,Frequent,Premium,2021-11-03,42
C005894,18,Male,Italia,Milano,Occasional,Standard,2023-09-05,3
C005895,34,Male,Alemania,Frankfurt,Occasional,Standard,2021-10-15,4
C005896,59,Female,Portugal,Coimbra,Occasional,Basic,2025-04-21,0
C005897,26,Female,Francia,Paris,Occasional,Standard,2025-12-18,2
C005898,29,Female,Francia,Paris,Frequent,Premium,2023-05-29,24
C005899,44,Female,Bélgica,Brugge,Occasional,Standard,2024-04-01,1
C005900,18,Female,Italia,Milano,Regular,Standard,2021-11-27,11
C005901,42,Female,Italia,Milano,Frequent,Gold,2018-02-04,50
C005902,18,Male,España,Granada,VIP,Standard,2022-10-13,68
C005903,34,Female,Países Bajos,Amsterdam,Regular,Basic,2025-01-30,3
C005904,18,Female,Países Bajos,Den Haag,Frequent,Standard,2024-03-06,17
C005905,28,female,Italia ,Milano,Occasional,Standard,2020-07-08,1
C005906,36,Male,Bélgica,Liège,Occasional,Premium,2022-03-11,2
C005907,36,Female,Portugal,Coimbra,Occasional,Basic,2024-01-11,0
C005908,35,Female, Italia,Bologna,VIP,Premium,2020-04-25,85
C005909,67,Male,España,Sevilla,Frequent,Standard,2023-01-07,22
C005910,47,Female,España,Madrid,Occasional,Basic,2023-01-10,4
C005911,18,Male,Francia,Nice,Occasional,Standard,2019-09-07,3
C005912,20,Male,Alemania,Frankfurt,Occasional,Basic,2020-09-25,4
C005913,55,Male,Italia,Roma,Occasional,Standard,2021-06-25,2
